BodyID,Text,Class
60,I'm going to say I don't remember him saying yeah women who who do you believe you can make one wonder what you're after I was there okay what's going on there and really but if you could have and I bought it remains okay how many people are there Lou I think it makes me how many people that live above why it's really not clear why were they we couldn't I think I think leann live we really believe in San to her bleeding on the arm and more on if you have a clean cloth that you can put it that way nnova at the ambulance on the way bikini Julia are they took me on the phone you know okay there aren't terribly okay and I have now taken clog the nafta around there are you know but Hey I don't want you to remove the cloud the page you need to put more pressure to mother bleeding we love our country anyway right then in a threatening one so the reason you didn't get rounded that well you know okay so fucking hot listen to me listen okay homes are you yeah here twelve okay is there any adult there with you yeah that was a little bit OneNote a patriot relatively few would have thought about that more the adults was attacked by the barbaric libete will depend so the Bob Hope came you have your jacket now wrapped around her husband okay lessons okay and you're applying pressure to the little woman right yet okay if she still conscious and breathing well Clinton who wouldn't have had a fellow that she I okay how does the other person who didn't certainly I can't I'm only concerned about the people who were attacked by the bar yeah told that the people who are you yeah let me you know they're taking hold with injuries to their way yeah okay as there are you have a jacket or something on a thirteen year old play but it was yeah that's okay I think there are they right there with you know who they don't want to write a good fit to wear a paper here not alot you're not actually on Dandridge here on a dirt road off consumers usability on their lives mode yeah I know you have to act unilaterally plummets road onto the road that your entire and it's also made you just simply there nothing is new into Gennaro it under the bridge which has grown rich well here under the bridge yeah walking slower than other groups may I don't want you to move whoever it was who had attacked because they didn't think it was here that they need unique research and somebody who is not injured to the road and have whoever's mom that is you are misleading start moving we usually leave okay Lucas screaming to fully sort of I think they believe so because he would have had well it was we thought attacked and I don't know what they do can somebody go it would encourage and parts of the firemen and they're out there at the bridge so somebody needs to meet them do you see them that's okay do you see stone ridge road from where you are I unto god there's an inspired sharp on don't read somebody needs to run up and meet the fineness of okay I want you know and Lisa's mom to start walking okay flexibility possible being who who who then then in another program you know I have had in the weeks ahead well yeah I don't know okay uniquely the road manager Minnesota if how far do you think you are not married okay fishy still bleeding the person who yeah I don't want to take it off I just wondered if it was like poking through the that god can do it well could attribute black okay that may seem they're in the creek bed which do you see the road well we didn't know okay it's beyond Stoneridge like you're heading towards someone anyway which side of the owners are you on Whistler had done so if you're headed toward we couldn't do it here on the left side of sunridge nothing is your car parked down you know you can talk to them about what color that car it's clear that the Seattle pilots on donors and then there doesn't really care and via what's your name fellows well I might say well that Ryan Lauren Lauren okay one you're doing a good job you just need to stay calm so that we can get the clearance you guys I know I know what you okay who the man I had to go get the fireman soon Christina according and they come back yet well into Christina and sure enough there will you now know to do you know I'm sitting there okay and what's their mom's name Lieberman's really really fast okay are you there with Lisa right now yeah I'm a little stuck working hard Lisa doing cartoons that he stared I know seems clear that hurt yeah it hurts is she still holding their jacket around her arm yeah he was a pain leadership type game and then you just come out of the box have fine you how do you know what I mean and other than that okay did you notice anything done that I'm familiar that eleven o'clock okay management very skin you do know your job saying if there was one yeah open debate about moving right you know you're walking again unload okay include really weak Paracha you can see the fire trucks knowing you are yeah okay another thing if you tell you get over there okay listening and yeah just under programs who they even okay the fireman here now okay femara leader really good job but then he scared okay this assignment is going to help you know okay food but I I leann Hey are you can find them yeah looking that all came as an oscillator on religiously diplomats requirement who takes his hand I wanna hang up with you then so I think this video camera against your friend and her mom I am the mom if you don't work too well I didn't because I well I think yeah you see the firemen yes no no no well well you come home well tell entertaining for gold standard notified and hoping there yeah doesn't look like it's a little top ten cases of breast well let me put the if you have a part of his own I don't know your painting up between now but if the current what little I have learn there are conflicts Lauren are you okay then you know put me now you don't need a fireman others cocaine honey you did a good job let the people,Medium
61,nine thirty eight AM fifty second product development well nigh monomer hit you for the work and pay the room poor northbound work April third or who then copper you fell in it then I drain cover yeah I okay I don't okay hold on a second we walking when the work but I don't think there yeah I know what what were you walking in them calculus door no I would burn remember early you know we love you who you are work like a one all of them over yeah I don't covert don't blame but I don't know how because of their own leader three hundred greener over you on the sidewalk girl would welcome and then the number of where were you going or are working more than here impelled by name okay linger a little London England the word how far gone I you it hurt Parker I think one thing covering the opening I don't know how I got down there you don't know how you got down there okay woman looked up a little more narrowly nobody will know more click and computer room and look at the lighter weight how about how far down are you are water like a little early handle but I don't think people look it up on lately one thing you're twelve it under yeah look like you're a little you know number but it but I don't open legal who are it is up here but I don't and then move up a little hold on a second what is your name hope you get over a lot of broken okay look you're going what form of can you idiot and if they're putting one number one we're like a crate foam you know we're talking it how can I clear walking northbound hack them shut would it would give you another book by the public that you live here but I will help lead by another are you there hello yeah I think more and more would require a whole another look permit who okay the honey bee informal for good I'm what is your first name yeah I hope that we will have a dad awful connection are you and your our great let both blue and brown the man what he got up on worth the download you don't think that the claim pretty good about whole book that you know you look good for our that woman in her whole birth parents you know what I believe here clear you're working under yeah we look for the yeah yeah world there but there were a number but them or not or both room Bernard call it covered the opening line Felker Craig how big that crate that you're picking out what what portable portable water burning yeah home owe you like what color it them very but both nine but okay good telephoned me we do a pop on the land I felt like but I didn't know that I know later that day yeah okay yeah I like I like him I met that you can north of there up and hit the road though their own apartment the more people I don't know how all of them because we are you know look I think a foothold for going for a it's known plane okay yeah I don't know what god if you're really rocking on when you're going on yet were you on the sidewalk close to the fire now I either yeah what does the kit we walking on but on the fire out but on the other side who will I don't think that it will for the family car require home or the final your quick work than you are globally hero and there I think a lot we know on the part of public it healed but don't worry but I think the girl called down here okay clear walking on the on the fire hawk I'd like that leglock where are you where are you because but the one player that but one her brown hair uclear and I hope I haven't been opal Craig did you got your number are walking down the road no I and I didn't open up here because what what could that mean well it automatically new book you pick you pick out the parallel and good yeah book I what what you did not read down the road yet part one the alpine now were you walking like other the grassy area or like a path for I don't know what the book by amparo but I'm here and we couldn't do both mining both perpendicular then I think the apparently more important look like a word new you know where are you going there book but I'm looking for more Brooklyn and it won't be fun because of the Nile on their own place but you don learn it's no one played a great feeling when you don't belong there kind now I'm yeah we were walking around like a grassy area or a leg lock who wouldn't particularly over the fire all of thirty per million per mile or more here number to brag or anything from around well I think a little early Kevin belief in Europe that was the end up where you want a little you want land like crap ever our our but the people who do nothing but are coming around planning can get those well I market by a little known him or write a book like yeah don't play for all of your three clinical broke yeah hopefully pretty there before I went into ,Medium
62,a paramedic and a severe merchant bank going out to honey going didn't tell the lady what's going on okay no quote if you think don't think they are expatriate what the treatment all three well worth it your street mmhm then he new three you know or what its telephone number well do you know the phone number WNED I don't know it there no and she carried ground she can't wait who were okay how long your mom you know it's like it hurts thirty worksheets older didn't I don't know you don't okay you know came really okay if your mom away Peter Parker I close why not he he believed he mmhm or anything his briefcase hot damn it couple mark Kent okay for he did some temperament best if you hate but when your mom if he wins he breathing is her breathing like she normally would bring them on goal but where did the town different but not all WNED I can't wait for you okay how old are you it yeah I know well okay if you don't leave right now yeah yeah okay why not the paramedic I mean why it's so they get their okay but then you can tell me what so I'm not okay thank you to the for more info how how absurd it there who my dad called me their data already okay not bad you know you're down phone number he didn't care but I don't know you done now I any I needed to know what about mark backdoor yeah yeah okay don't do that may take the form which you work okay yeah tattered their police out there heard the police I mean you know okay said alright so where are you right now he's already with your mom again and I don't look down and beat it but here where are you by the by the living room pick the lock I like that one now you know I mean you go up but the door and yeah I'll be right with you okay close nnova yeah you know I think the car if I didn't updated it yeah want yeah well that's okay I'll let you know okay I,Medium
63,HM I one one was located your emergency eleven ten thousand farm right Felton farmers what the problem is our little boy stopped breathing at least break even now yeah he thought how can I do you wonder CPR do you know how to do it I'm cold and distant there is a yeah this you know I do think the author yeah call it being a group okay Howard is a shout it goes to his because they have become a medical problems because they have any kind of medical problems levels he does not know what happened before he stopped reason well I think filling some of okay Wario Adler we are at the Mayo hello Tara hello hello allows them Sarah hello yeah okay worry I'll yell at the house look we all agree what was he doing round the back here around the back clearly that we have everybody's on the way to you okay achieved what issues are ya doing CPR steal your good luck I go back to it you're gone that okay I would take turns we currently have him on the way ma'am okay I think here what was he doing when that before this happened like a little right political I am hello I think there are kids and they are not well trained they are all here in good Ole not because of I needed it you can't hear anything well I got to hear him talk and they're they're very concerned down there can Harley,High
64,in Atlanta one where is the heart of hello nine one one I'm interested in my house but what if I couldn't find my front door myself to another trying to break in a decade talk about that right out started signing up okay you know who the gunman can clarify it's about change I've got officers already on the web but you pay on the part of the officers get therapy putting that that kind of backing down they're in the band for someone who in the baton homocore sort of porch we've heard about that about parents that they can't I think anybody who I know I'm not asking you to look for it but did you know there is hope you didn't think Americans it's over okay are you expecting inviting you no because a lot of fun and you have a I'm from the heartland of Africa of yeah like that you see on the front of the officers get therapy to not hitting the get that a lot of nepotism dystopian it just it just broke in public opinion or public got got a lot of the crap that they can't regular you have a point that you know you know them okay tell me if you see them tell me what they look like how many of them are with the demand women one by one updated did you personally collected shadow of percent couldn't put consumer you please that's come out of that they cannot harm either their commitment that it has a lot of off street parking at a at have everything you tell me I'm type n't you to immediately and automatically not met window are you are you in your bedroom are important for our economic in other commodity that they count that a lot of money it their alley behind your house you back into the canal right like I it you don't get on the dance and it comes back online with your credit happen wouldn't it Nnamdi very good shot of no about whitewater is it's not that bad of a paper bag out for help greatness reviewing it worked ma'am work which a man well my mom and my dad never know where where modeling wearing his body well wearing body when I open my bathroom and as always we're not in the margin yeah like you know they're not alone okay about it do you recognize imitate them but no one comes to mind it became in the past where you work but I don't think so okay I don't move what if anything nbatv hope who was born in ncrowd for the car lot couldn't yeah and I think he should be pardoned marching band you tried to get in but I'm sure you are parents because what I said I am not the borders you're rattling and do not everything trying to climb my fanfics I thought yeah it there's no need to be out of similar to what got better but every off from that part of town is responding out there of hate please can I don't think we get that particular come out of that how are you hurt at all well no my things was bleeding and bleeding from from places I don't care about I don't know you would think we we do not know what he found out I was a nerd I thought balloon animals stuff you don't see how settling yeah that that automatic that the cabinet but they're they're right in the area now pay when we get them at the door and I met you you have to you know what that's the problem we don't know I'm but what's it like that yeah I'm gonna help them come to you but you're going to need to put the gun down not very well okay okay I had the officers before I disconnect okay have I'm trying they are there that should be coming inside well I think a lot no Paris let's go around the world topic I checked it out I'd love I couldn't yeah that was,High
65,nine one one marcher burgeoned saying right now I'm going to try to force it upon you politically happy since I am yeah pretty chilled Agenzia was okay and I think grandpa ma'am okay have you ever seen this man before whereby he circled here rather than some he did want to go see like Daddy who we are and how would it look at it and where you have right now I do have to say I'm a marine zero one forty three thousand submarine road okay and officials in the department of agriculture only so he told me if I move through here I unemployment students are currently there that I didn't want to experience a lot younger probably darted will make out a blueprint for the knights of Columbus do you do you know where the Madison County sheriff's office says yeah come straight to the Madison County sheriff's office now I will have helped in the parking lot no I feel we are all I can hope if you have you know I I'm so going to have people in the parking lot but the Madison County sheriff's office he's coming both fell into that top parking lot but all the all the way up front I have a guy get it out there right now from inside my building right now he's going to see if I can show I'm curious yeah with common people into the party line of their women there is no ma'am formed out who got hurt ma'am are you in the parking lot Williams from the crowd for what nothing up with them Graham Graham where are you okay we've got opposite coming out there now the other European metal think something known in our parking lot okay ma'am okay we got officers on the way out there okay here's another thing simply yeah she's screaming,High
66,well number one was that the rest of your emergency watch my address book I was supposed to be going from there ma'am so it's a mixed sector what happens my husband sure listenable subsequent okay hold on for me poker alright ma'am tell me your name for okay I got some help common occurrence now though he not return are you with your husband now where welfare hall which was spoken how old is your husband Nita is he overweight is he breathing yeah he was breathing ulta on a song with me on okay and when I need you to do harm is protect on down will carry okay he put the gun down in the living room popular because I do have the pamphlets on the way hope very very new is there any serious bleeding bill for this should be okay and where did you shoot a marathon where where on the body Luka okay hallmark for military you said he was trying to shoot to they have like was one o'clock that is what we call our focus so he was trying to shoot to and you took the gun from him is that why what happened on so you have a gun Oprah the focus well first of all I they're full of smart growth I think one they're kind of which the world he started a fire occurred well that's what I did polka till he started to then he started now Ilka are you entered on polka Tara just stay on the phone with me until arms I have you must police and the fire department coming because what we see up in the house smoker do you have in the house on after all a little cribs okay Boca you know have the gun in your hair don't don't don't don't don't work you know but a little bit so we set up Hoka do what they say man I'm just going to put the gun down out in all the little lights very very look I don't know but of course better here water you know just put the phone down to what they say Bob Barr,High
67,who was also named one operates like a partner that I got some where my other thought is that humans are we running water heater take you home we incrementally eight who knows explained John hope Franklin doctrine Cutie now unloading dockside building he hunting shooters I don't know if it would hurt him people in the cars were accurate located they will determine what issuing and that's all I know that you're calling found you can't take similar shot his wad or well people retrieving running errands selling out and I'm wearing pretty a big mistake how does someone deviant you're almost city now over could be on how to insert in Baltimore Nelson waiting on four acres in the shot out the hallway okay here in which wind now for four eight limit them a lot of limit now them dog hawkers looked up and what's more what eight nor a researchers are okay nurse now someone without the nine to why John Hopkins didn't they now plan not good morning for eight weighing nor a in imam number in Arcata might that might alert eight seven seven roommates southern sat at the nurses station okay and you heard a shot yeah current bothersome somebody or god knows they all know who Richard what's on the paper in her hand but we're not there door shut trying to pick the car door shut quite yeah how could we get first name okay you think someone had been shot I think so go to a man bitches don't you definitely gone sat yard heartache you didn't say anything correct correct hold on okay okay yeah man yeah I know I think that you know where we were going to get officers down there only get to see if anyone attacks we shot no but they're there those markets are out there and so they can get the pressure faster my here Babe support that okay alright well give up will get lonely phone the way okay Cartier okay I now Baltimore city la la la la weekly now hello but not a eight now what we need now why why do you think or gotten a okay we have not met him Conde who has anybody been shot or you words that I don't know because I'm great book that report that we have done that outlay mujer meaning we are both retired doctors hospital workers that's six hundred won't wash got my whole all you all one or not eight million eight we got a phone number you called upon I'd also released Nelson ages one eight four three am I if you have anything else you can be a great thank you alone luckily now operated watercolor you you mean all those variables and I was on second thought well there was Sharma gun shooting a fun Nelson eight lawfully own database yellow wooden flute blowing up okay when the long hold open one of no I don't work for you on a farm right now I'm on now to seven point one in the hospital well then look on now can eight don't happen infinite logo was Karan usually looking more man well informed on what's your phone number your homicide leukemia one I was standing right there in that position went down he was New World War where yeah announcing eight so you said he was shot gap I think believe well behaved learned that not eleven long gone those who was shot I'm in here I mean here I am shaking waterfall werent realism counterfeited and influence out on the ground saying yeah fell down on the ground really not everyone has supplying locked doors and I can okay can you tell me motivated luckily did you see the closing will be applied who had begun and the only way as I was walking away the gunshot went off and then a gentleman ran into I'm an African American down and ran into one of the room and since the first room on last call on the Nelson eight building movement okay the clothes you onto the loss of what value was this Nelson eight four Latin Britain or America first the first patient room on the last I saw an African American man I like going back in there and close the door wouldn't want non farm suit with visual ounces so they can visualize this was the first patient but was to the left if you only have a few of your new album eight and a half old father who worked for those little books and ideas were within a particular part of Nelson was a world just as you go through yeah throwing your clock Martin Yeltsin aides are nursing station nineteen on appeal it happened immediately no one said anything immediately for the last seven investment that you thought was that he was a patient or someone that album of mine it looks like a very great American music he's doing because you thought it would be more and more I think at least he started on Larry King on and while very loud you went and our position on down thingy found and then they saved a whole new style father policing now okay but only yeah I know parents are clearly ordered bracelet that docking in sound at a very you know occasions yeah yeah lindelow indignant and world you know I don't know how long I'm sorry I'm I'm talking well what did you thank but there were you know I am on now since seven in the Mickey the medical I'm sorry the medical ICU on sports that there is in terms of not a well he did have an affair I thought well he went out and everyone lost in that runs for safety I don't know who lives I'm sorry I don't there's a gentleman yeah yeah now I'm I'm really okay it was just right now the unity dropped back on what did you think no more Saddam in deciding how I mean it just sounded it was a very very loudly bedroom shot it sounds like a shot you know that little diner and when he went to the post relatives on you just saw him running I just saw him Seattle walking back and Sharon one inner well the man in the blue so you don't say a word value disabled one problem for awhile yeah although you can put it in those that well yeah say that says there are people out there for that alone without one unlawful your love you on the second floor what part now that I'm on the seventh floor and whenever I see him no need I don't even know for like I mean I was walking out and bring that year it was like a lot of that and it sounds like a shot sectors what very loud and long in the positions that you like down soon proof proof and you know people that love says god hardline it down get on an authority on what fun no participated in yeah along with a lot of fun and okay alright I'm sure there are many do decided to call for the Amazon because you decided on out there find a good one but also have satellite thank you thanks lullaby but hopefully one weekly Pyrenean stories yes how you got it I got along cited to save on how would it John Hopkins hospital we have had a shooting on the floor sought a floor is self that he knows is that it deltanet deltanet out so he won't be at the fair six articles will freak who of course the you are making problems not just one person this without possible to solve okay do you have a description of the Clinton global on he's about five about seven he's a real film F. people but African American they'll all look a little bush palm I don't know exactly what he's wearing but I think he ran off the floor didn't couldn't wear off the floor really one off the floor we feel might be in the patients in his love of law how gay but he does remember what you did anyone knows what he was wearing or anything farm I don't regret what he was wearing how well here is a look a lot of fun of your columns on okay we're going to get police fail came over here butchering marks are not what I'm alright if you don't believe me look like this one yet he made warmer more if you live in the forties filling out real how do you know what the mother remember western here in Beverly three eight seven three yes police officers who want to eight velvet only David so they had last name is Davis politely looking out my window just evolve police out okay thank all you security Dale you well know I'm waiting for you on the floor okay how might be able police will be there a do you want to talk to them on the line because this model years weakness invited thoughtfully thinking farmers Baltimore sitting among one operated troubled the re release of fighting crime or the employer well you will lose that out award as well yeah you did them and I think I wouldn't get a confidence your wife was so that he does not have even raised floor nothing selling a lot hospital so like I I was going to fall less so but he said the person he could see the police everything organically there's been more and hopefully for a lot of they live in a verse or whatever floor so with him what he had done things such as little you got he says and I think Charlotte in sap looking and what he was a son of his own arm or tell you anything I know they have something to do with it including the kids home okay did he tell you in particular for something like what was I thinking well you're gonna pay for I we all made references and well known but he said that there was shot on a feeling sad account of this hospital I would also like to use life wouldn't bother Senate officers didn't last that long but I feel he falls a lot of people off well okay so he can but he said that that's the way shattering sex okay he Gideon description of the car and shot the parents can how long could he said the half yeah so just because okay on a floor and eight you have anymore information from no I can't be one legal name phone number only you only hear grasping for now on a league when the phone number okay I wanted to comment on anywhere can hang thinking ,High
68,who no one emergency what are you reporting yeah I'm sorry who do you had better pay and no good luck with them and well rather when did that happen where did he go inside yeah the track we didn't know that the next attack even yeah that would be you should wear tight yeah yeah but if you keep Cleveland because and am I right okay let lit about EPA to your vehicle we yeah she's that's good so I alright well well I hope that what makes a model leann he knew in because they were doing I wouldn't know that but not him yeah sure and picking up thirty minutes ago yeah why did you tell your well your yeah but those who and it does yeah listen to what he had done eighteen detached out there I'm just going to be on the line when at did you know he was a way to expand yeah if you have any bearing loading up a little bit I do n't he learned all of whom I don't know well were I'm you get me mad but I come from there I'm still here okay it is well how many do you work better and then there's a black one well which he I inside when you buy the right well well he didn't know that that that you think you've been there the whole time that looks good but he then I Ndombe how what time that you are right there are we seeing a man you because of that we will what will happen but WNED numb I don't know what it was a really let us know that actor who we can yeah we're going to have to you guys you guys keep no anybody else other than you Indian and it did I used to share somebody calling we have several units on their way out there man I don't know I think you know you're going if you get well we will be back living it was an attack building rather the fact that we have retractable well I think this division pick bell right yeah it won't be well I don't ngga you don't need to but WNED back that you teach I don't mean to hurt you one report when but who knows Aquidneck bangs on well one probably but then I'm still here I'm gonna keep you I'm going to my dictates make contact with you if the public well not that it really little we we alright well we want you guys are just across from the command center we it's not there anymore punk rock if you did it ticket data check the property we NDA let so you you did I do today yeah but we yeah well maybe we don't want it what he said that I'm still here I'm drifting along with you into my debate actually go in there and copyright okay I think that and I think that your I don't think I could open it now look what happened rock IGN at that time you're not in no time yeah but yeah but you know I put yeah at random what did your I don't suppose it could and to make,High
69,nine one one emergency but hello picked up on it yeah I don't want to work and help bring on more quickly well you know well I think no one on the I'm a court of law cut off okay I look good you have to break away yeah I I don't want to you can pick up your car well you put in new co it got a lot of you can't come out again let your okay you can't put it in neutral or anything like that you can upload looking where you are I don't know I don't know coming toward him yeah well we don't coming toward him okay well why Honda well my global by Bob got a white Honda yeah well I do think that little heading towards town after all the dummy can't turn off the car a reported neither this then who who might look into it yeah who know yeah yeah reported not able to put in car in neutral can't turn it off padded toward town just pack the rubbish dump and there's no way you can turn off the car no way you can put it in neutral the automatic yeah then there you cannot be given to neutral yeah if you put you know because yeah yeah yeah but put you know what okay then you should be over lowdown no harm what does it not late now okay you got your question than that bill not flowing down yeah you got your question and you break gone image build up blowing down right now yeah twenty that he got a clutch and brake on the car though not going down yeah I don't know what to McClellan well yeah now yeah but that you know you wear I did not call I did but I don't and I thought it my I all my good living I am I'm I look at you know yeah keep trying to put it in neutral he's trying to put your yeah yeah yeah look coming your way it's so difficult that I thought yeah I got a little caught up a little yeah you won't reporter one of the officers with him the way I need you to move your cat thought he'd been trying to put it in neutral well I am the hood like watch them nothing happening yeah yeah yeah yeah I have you tried your fucking break already I think there are Carter got okay you break your arm you because you can't well it yeah you pick it up it would be good I would have thought yeah he replied no lawn he can't well didn't bother looking over you will all no no no no no and and what yeah well engagement then he'll the other are you okay who,High
71,yeah I think I think are that they but when somebody number but really love about going up for America one I am working now but I don't know why that is not right helper how long mycnn couldn't help it I hope the ugly okay nine yeah about it why don't know but if you're like me but yeah okay concurrently I think what yeah I think that you are at home I think the what became a combat help what you can prom and put one for awhile really illegal how many people are about how all my brother my food yeah liberal again if they all get done at all who thing on the planet look at it like that were more more often no I don't but you can't well yeah I guess you're not going to let them know that I think that you're shot you're late at all I can't eat that three people at the event that you know I Paul yeah yeah yeah yeah yeah because for may I help yeah yeah I got I got that I've got that I don't quite while I'm gone yeah yeah yeah yeah yeah and that was it about you all the way up there how yeah I got what they okay yes my help keep him couldn't it yeah but what if you like it there were you Garrett William yeah well if you look at the way out here like that though if you look at all the things we try to get it to work and all that how long ago did it happen at the call box all okay but other people that were shot you that it was your brother it well yeah yeah but I don't know and the bullet hole you know where they got a shot at I couldn't wait for people if you don't obey god help or not noble they you can get that in but not a good thing you have ever thought god okay or welcome replied I live with my aunt wanted a book that they will all talk about yeah we yeah I like you can look up to him later outlet like yeah twenty yeah because I think he would argue with him abroad because they have their comedy quickly if they can get okay yeah got higher now you know you will hear me I could do you know how many got they got got a happy well what I look at look for I would like you fall yeah you know what the tag number on that got you know low wall I tell you that the log there you might have about a Halcrow Tyler what color it get a wide there cometh quickly they can get you to think about we talked about it they are kind if I don't know why you know there were like don't join if he got himself my how they got it done it's I think I would what part I that log I will given the cut with them why would all like even yes I can hear my did he have a weapon or anything he didn't bother anybody my and what were they arguing about it you know yeah but if my lip that I don't how old is eighty nine but I it white male tell me what he would glare at you don't like lucky I it might help what what what is your third eye and that's the truck because it would hurt is that right okay where let I thought it is that the trunk lid your camera by helping yeah man I don't think I can I don't want you to think out weekly okay I need you to tell the public because they get there my leg on there's well I don't think they could do anything about it how did you get all your yeah it gets a little never in the area that hit the back at the people that they think that I get there I'll let you go but I don't want you to hang up the building and okay one thought they were like offering three yeah I think I might that they're coming to you okay are going out you got the door a lot yeah when did you actually think I'm cute though that if people are hurt it all I can hear it now where they at al-assad's a little while yeah we don't want crack at the local level where I am now don't open the door and held off it they are elected by him they'll poke I king yeah area but he got the doorbell again about him they'll they'll open it to get that would blow won't force made up guy I am that that is what Bob directly to go work out with him okay yes my happy that I think that your you think I am I think other people now yes I am I know okay thank you,High
72,does that number one what is your emergency we hear from high schoolgirl certainly interesting Blackmar we're at that Stephen Hawking signal colored she hasn't made it back to the hotel chains I don't know where she where she lost to a few formal legal and some other guy singing and she has made it back even then room for a two what is your name it's Robert early cutting stimulant the a are early why your phone number is eight one so zero eight it's Robert and as you say do you eat Elia in the morning okay Gators and okay you can see little little name I am going on Lambert no credit are the water in the world it is really cute Vera heels and her I. D. and he has strong within the room on the here's and I really thing others because she was our so this guy over here you are going right Tom he'll take me home and the water was more okay well kind or color dress it was like black with blacks he knew we would literally silver ball I really feel our motion in which there's German up to walking on the road herself senior cold and they'll talk because well nobody heard from Kennedy in the room or it college the moral issue origin here's okay I had no I see okay,High
73,nine one one what's the address of the emergency workers it very well so what you know ma'am am I need you to take a deep breath and give me that address again okay greedy well I up well I think honey listen listen to me take a breath I got twenty one thirty three west and what well I'm going to yeah one more time we don't do very well British well let let anyone yeah yeah eleven seventy five north locale itself in what city in Syracuse okay what's going on there we can minimize research or anti abortion you know the drill she's okay she's on the board so go I mean man listen to me listen to me I need you to take a breath all cash to organise we're gonna help propane how old is your sister for eight thirty or thirty two year old listen to me listen to me Ishii wake okay keep reading man I'm not very well initiate breeding not all giving everyone the recovery when and if we don't take it as another man why hello okay jumping can you tell me what's going on please yeah we went through exec on her sister my brother and her it's just separated he moved out today okay we went to check on her her door was locked no lights on I opened up the bedroom door I I Jimmy there pushed open the lock so much the better your shoes on the floor their descent bullet casing answer for two kids are in the bed analytic there's a gunshot would not wonder kids on the side pockets we have three patients totaled thirty other okay number any up in Brisbane natural parents gunshot wound they're all dead Peter there Ntaganda for awhile the blues are cold okay okay different terror attack back actually the other one has a gunshot wound in her as well she's talking that I need to listen to me very carefully can it be done no I do not because I do not want you to try to find the guy and I need to back out of the room I'm on that now okay perfect I do not want to touch anything else nothing else I don't want to go but the door I checked her pulse and that was it okay you're sure that they are all deceased yes that technical to their dispute locate you get it out they told me to get out they told me to get out did he has got to stay away from them okay please tell her to stay away from them I know she wants to go in but that she had to stay out of the room Lamont out too much okay who is all in the house with you you entered that you're right now does my mom okay I need them all to stay out of that room there at all take what's your name Sir my name is Johnson Dr Justin Johnson like your call number and listen Justin I actually want you to get all the people out of that house they allowed out on that were on the porch here there's nobody else in the house but the three patients correct yeah well okay alright Justin I want you to pay their auditors should be arriving any minute do not go back inside out okay other elevator together in the truck day will be there okay Justin take you very much they hear product but I like ,High
